review_id,transaction_id,product_id,reviewer_id,rating,comment,review_date,is_anonymous
R001544,T002178,P004645,U000194,4,卖家挺实在的，东西也还可以,2023-12-29 00:00:00,0
R001545,T001851,P005006,U000873,5,同校交易就是方便，当面验货放心,2021-07-28 00:00:00,0
R001546,T002861,P003173,U000240,4,物品能用，价格也合理,2024-06-17 00:00:00,0
R001547,T003637,P004975,U002005,5,完美的交易体验，感谢卖家,2021-09-08 00:00:00,0
R001548,T003348,P006563,U002688,5,完美的交易体验，感谢卖家,2024-01-09 00:00:00,0
R001549,T003547,P001916,U000346,4,物品能用，价格也合理,2024-06-28 00:00:00,0
R001550,T002962,P005093,U002088,2,不太满意，有点后悔买了,2024-01-27 00:00:00,0
R001551,T002128,P002197,U002626,4,整体不错，有点小瑕疵但不影响使用,2022-01-26 00:00:00,0
R001552,T001268,P006213,U000163,4,不错，就是有点旧,2022-04-28 00:00:00,0
R001553,T003358,P006629,U000443,5,价格公道，东西实在，良心卖家,2024-06-11 00:00:00,0
R001554,T000665,P005937,U001125,3,勉强及格吧,2023-10-11 00:00:00,0
R001555,T001358,P000347,U001194,4,整体不错，有点小瑕疵但不影响使用,2023-10-25 00:00:00,0
R001556,T000643,P004496,U000720,4,商品质量不错，略有瑕疵,2024-06-07 00:00:00,1
R001557,T002501,P004583,U002776,4,还可以，就是没有配件了,2022-07-22 00:00:00,1
R001558,T000862,P004636,U000637,4,总体满意，小细节还有改进空间,2021-01-08 00:00:00,1
R001559,T001156,P001515,U002144,5,买到就是赚到，强推,2024-03-14 00:00:00,0
R001560,T000297,P005684,U000429,4,卖家态度好，商品也还行,2022-01-25 00:00:00,0
R001561,T001265,P005031,U000336,5,价格实惠，质量过硬,2023-12-02 00:00:00,0
R001562,T001128,P007806,U002674,5,完美的交易体验，感谢卖家,2021-07-14 00:00:00,0
R001563,T002561,P001888,U002345,3,有点失望，不过也能用,2021-03-24 00:00:00,1
R001564,T000348,P003656,U002205,5,卖家诚信，商品优质,2021-09-28 00:00:00,1
R001565,T001706,P004453,U002171,5,交易顺利，卖家人很好，沟通也很愉快,2024-02-28 00:00:00,0
R001566,T003367,P002412,U002639,5,卖家态度好，东西也好,2022-04-30 00:00:00,1
R001567,T002130,P001156,U000764,3,没啥特别的，就是便宜,2021-09-12 00:00:00,0
R001568,T003691,P002273,U000754,5,非常好，推荐给室友了,2023-12-08 00:00:00,0
R001569,T002552,P002563,U001744,4,物品能用，价格也合理,2023-01-17 00:00:00,1
R001570,T001774,P004831,U002320,3,成色比预期的要旧一些,2024-07-03 00:00:00,1
R001571,T001595,P004920,U000266,5,物流很快，商品质量也很好,2024-04-24 00:00:00,0
R001572,T003634,P002824,U001358,5,满意满意，五星好评,2022-03-10 00:00:00,0
R001573,T001852,P003321,U000960,4,东西还可以，符合预期,2021-10-19 00:00:00,0
R001574,T002303,P002913,U000325,5,宝贝收到了，和图片一模一样,2020-10-03 00:00:00,1
R001575,T003834,P002286,U001054,5,学姐人超好，还教我怎么使用,2023-12-07 00:00:00,0
R001576,T000080,P001128,U002047,4,卖家态度好，商品也还行,2021-05-08 00:00:00,0
R001577,T001865,P003957,U001251,5,东西保养得非常好，点赞,2021-08-25 00:00:00,0
R001578,T000250,P005238,U000403,5,满意满意，五星好评,2020-10-16 00:00:00,1
R001579,T002513,P006202,U000212,5,交易顺利，卖家人很好，沟通也很愉快,2022-05-12 00:00:00,1
R001580,T001794,P000532,U001536,5,很满意的一次购物,2022-11-12 00:00:00,0
R001581,T002241,P001338,U002695,5,卖家态度好，东西也好,2022-06-24 00:00:00,0
R001582,T000397,P006390,U000785,5,物品如描述，好评,2021-07-31 00:00:00,1
R001583,T001612,P003366,U000969,1,千万别买，血的教训,2020-12-30 00:00:00,0
R001584,T002922,P004199,U001134,5,学姐人超好，还教我怎么使用,2022-11-10 00:00:00,0
R001585,T001481,P005592,U002202,3,中规中矩，没什么可说的,2023-09-03 00:00:00,1
R001586,T003471,P004689,U000465,5,太棒了，超出预期,2021-05-13 00:00:00,0
R001587,T001649,P002855,U000205,5,收到了，很好用，感谢,2022-03-11 00:00:00,0
R001588,T003188,P000158,U000207,5,物品如描述，好评,2021-06-24 00:00:00,0
R001589,T002267,P002352,U002930,5,物品保养得很好，看得出很爱惜,2022-12-05 00:00:00,0
R001590,T000945,P004211,U001003,5,卖家很负责，交易很顺利,2021-02-05 00:00:00,0
R001591,T002339,P002721,U001114,5,收到货很惊喜，比想象中好很多,2022-08-04 00:00:00,1
R001592,T002930,P005481,U000453,5,东西保养得非常好，点赞,2022-09-28 00:00:00,0
R001593,T001533,P007554,U002119,5,质量不错，值得购买，下次还来,2020-10-12 00:00:00,1
R001594,T003491,P006313,U001251,4,不错的购物体验，就是约见面有点麻烦,2020-11-25 00:00:00,1
R001595,T001608,P001285,U000593,4,还可以，就是没有配件了,2023-11-10 00:00:00,0
R001596,T001653,P001336,U000824,5,卖家很专业，讲解得很详细,2022-12-14 00:00:00,1
R001597,T003751,P007812,U002847,5,物品如描述，好评,2021-08-15 00:00:00,0
R001598,T003106,P001847,U001661,5,东西很实用，正好需要,2024-03-30 00:00:00,0
R001599,T002271,P007809,U001726,4,还行，符合二手的标准,2022-04-09 00:00:00,0
R001600,T003785,P007535,U001101,5,非常愉快的交易,2021-11-30 00:00:00,1
R001601,T003351,P007960,U002646,5,卖家态度好，东西也好,2024-04-23 00:00:00,0
R001602,T001781,P007069,U001797,4,还不错，就是价格稍微有点高,2022-08-11 00:00:00,0
R001603,T003238,P002119,U002849,5,学姐人超好，还教我怎么使用,2023-05-08 00:00:00,0
R001604,T003082,P001712,U002555,5,物美价廉，值得信赖,2023-04-04 00:00:00,1
R001605,T002567,P002984,U002138,5,物品完好无损，包装也很仔细,2022-02-28 00:00:00,0
R001606,T003921,P007871,U000711,5,非常棒的购物体验，五星好评,2022-04-21 00:00:00,0
R001607,T000870,P002641,U000842,5,东西很实用，正好需要,2023-04-28 00:00:00,0
R001608,T003126,P002044,U002530,4,挺好的，虽然不是全新但很值,2024-06-19 00:00:00,0
R001609,T003678,P000753,U001919,5,学姐人超好，还教我怎么使用,2022-02-03 00:00:00,0
R001610,T003274,P007771,U000537,3,有点失望，不过也能用,2022-12-08 00:00:00,0
R001611,T002228,P006849,U001617,5,东西很棒，卖家人也很好,2022-12-11 00:00:00,0
R001612,T002012,P000704,U001008,5,卖家很靠谱，约的时间地点都很准时,2022-11-15 00:00:00,1
R001613,T000592,P002909,U000183,4,基本满意，就是外观有点旧,2021-07-04 00:00:00,0
R001614,T001046,P005151,U000190,3,不是特别满意，但也不算太差,2023-06-18 00:00:00,0
R001615,T000719,P006743,U002022,5,收到了，很好用，感谢,2021-03-27 00:00:00,0
R001616,T000572,P002695,U000625,4,不错的购物体验，就是约见面有点麻烦,2022-08-20 00:00:00,0
R001617,T002420,P001249,U002251,5,买到就是赚到，强推,2024-06-20 00:00:00,0
R001618,T000374,P005599,U000062,5,东西很棒，卖家人也很好,2021-01-14 00:00:00,1
R001619,T003697,P001714,U001254,4,还可以，下次可能还会来,2022-10-01 00:00:00,0
R001620,T003723,P001319,U002964,5,收到了，很好用，感谢,2022-07-30 00:00:00,0
R001621,T003066,P005466,U002730,5,卖家很专业，讲解得很详细,2022-08-14 00:00:00,0
R001622,T003525,P005029,U000921,4,还行，符合二手的标准,2021-04-05 00:00:00,0
R001623,T001506,P006727,U001754,5,质量不错，值得购买，下次还来,2023-06-03 00:00:00,0
R001624,T003058,P000144,U001686,4,还行，符合二手的标准,2024-06-27 00:00:00,0
R001625,T000154,P002808,U001489,4,卖家挺实在的，东西也还可以,2021-02-23 00:00:00,0
R001626,T001894,P000269,U001677,5,卖家诚信，商品优质,2023-11-10 00:00:00,0
R001627,T002665,P001113,U001311,3,普通，不好不坏,2024-01-05 00:00:00,0
R001628,T002937,P005640,U000697,5,东西很实用，正好需要,2023-06-08 00:00:00,1
R001629,T002868,P006147,U002387,5,物品如描述，好评,2022-04-10 00:00:00,0
R001630,T002609,P001432,U002324,5,物美价廉，值得信赖,2023-06-30 00:00:00,0
R001631,T001337,P001889,U001808,5,比去某宝买便宜太多了，赚了,2021-09-29 00:00:00,0
R001632,T002464,P007662,U002424,5,物品成色比描述的还好,2023-07-04 00:00:00,0
R001633,T003235,P002383,U001878,4,基本满意，就是外观有点旧,2022-11-25 00:00:00,0
R001634,T003440,P006034,U002362,4,卖家态度好，商品也还行,2024-06-07 00:00:00,0
R001635,T002113,P000811,U002737,5,性价比真的很高，捡到宝了,2021-10-10 00:00:00,0
R001636,T003508,P004086,U001157,3,成色比预期的要旧一些,2024-06-11 00:00:00,0
R001637,T003756,P005325,U001014,4,质量可以，就是有点使用痕迹,2021-07-06 00:00:00,0
R001638,T002653,P006587,U002006,5,收到了，很好用，感谢,2022-05-23 00:00:00,0
R001639,T001053,P006956,U002759,3,有点旧了，但还能用,2022-05-01 00:00:00,1
R001640,T001509,P002230,U001375,5,东西保养得非常好，点赞,2021-09-07 00:00:00,0
R001641,T001442,P003094,U000373,5,物品如描述，好评,2022-02-10 00:00:00,0
R001642,T003715,P002974,U000318,3,没啥特别的，就是便宜,2024-04-01 00:00:00,1
R001643,T003270,P004173,U001412,4,算是比较满意的,2021-02-15 00:00:00,0
R001644,T002410,P001219,U002477,5,东西很新，几乎没怎么用过,2023-03-31 00:00:00,0
R001645,T000573,P006680,U002838,5,卖家很专业，讲解得很详细,2020-12-04 00:00:00,0
R001646,T003502,P007624,U000783,5,完美的交易体验，感谢卖家,2022-03-07 00:00:00,0
R001647,T003842,P000119,U002834,4,可以，基本满足需求,2022-07-26 00:00:00,1
R001648,T002833,P002873,U002634,5,卖家很负责，交易很顺利,2023-07-06 00:00:00,1
R001649,T000803,P003610,U001915,5,物品成色比描述的还好,2021-07-04 00:00:00,0
R001650,T000677,P001796,U000269,5,收到了，很好用，感谢,2022-12-25 00:00:00,0
R001651,T003077,P001366,U000712,5,物美价廉，值得信赖,2021-03-13 00:00:00,1
R001652,T001013,P007974,U000073,4,不错的购物体验，就是约见面有点麻烦,2022-12-09 00:00:00,1
R001653,T001699,P002354,U001458,5,价格公道，东西实在，良心卖家,2024-01-25 00:00:00,0
R001654,T001726,P001332,U002285,5,买到就是赚到，强推,2021-01-22 00:00:00,0
R001655,T000209,P000281,U000490,3,凑合着用吧，毕竟是二手的,2020-11-29 00:00:00,0
R001656,T002875,P006868,U000128,5,同校交易就是方便，当面验货放心,2023-09-09 00:00:00,0
R001657,T002090,P007645,U000157,3,凑合，毕竟便宜,2022-11-08 00:00:00,1
R001658,T002528,P007004,U000713,5,非常好，推荐给室友了,2024-06-22 00:00:00,0
R001659,T002471,P005790,U000685,3,勉强及格吧,2023-02-11 00:00:00,0
R001660,T002837,P005041,U002379,4,物品能用，价格也合理,2021-04-14 00:00:00,1
R001661,T003175,P001791,U001295,5,物美价廉，值得信赖,2021-09-13 00:00:00,0
R001662,T003757,P006081,U000796,5,很满意的一次购物,2021-09-21 00:00:00,0
R001663,T000857,P003185,U000950,5,物品保养得很好，看得出很爱惜,2021-12-06 00:00:00,1
R001664,T001683,P003280,U002291,5,商品和描述一致，卖家很诚信！,2024-01-08 00:00:00,1
R001665,T003744,P002928,U000151,4,还可以，就是没有配件了,2024-06-07 00:00:00,1
R001666,T003690,P007713,U000352,5,学长人很好，还送了配件,2022-09-05 00:00:00,1
R001667,T002754,P001221,U000525,5,物流很快，商品质量也很好,2021-08-05 00:00:00,1
R001668,T002562,P001642,U001798,5,质量不错，值得购买，下次还来,2021-12-09 00:00:00,0
R001669,T000706,P004320,U001772,5,物流很快，商品质量也很好,2022-05-04 00:00:00,0
R001670,T002435,P005198,U002458,3,中规中矩，没什么可说的,2021-06-19 00:00:00,0
R001671,T002753,P004883,U000306,2,卖家态度一般，东西也就那样,2021-12-22 00:00:00,0
R001672,T001234,P006869,U002988,5,质量不错，值得购买，下次还来,2023-07-25 00:00:00,1
R001673,T001850,P007244,U000130,5,东西不错，性价比超高，推荐购买,2021-09-18 00:00:00,1
R001674,T001286,P005972,U001490,3,不是特别满意，但也不算太差,2022-12-19 00:00:00,0
R001675,T003192,P006487,U001538,5,满意满意，五星好评,2022-09-16 00:00:00,0
R001676,T001029,P007661,U002414,5,比去某宝买便宜太多了，赚了,2022-12-01 00:00:00,0
R001677,T002440,P000632,U002031,5,质量不错，值得购买，下次还来,2022-11-03 00:00:00,0
R001678,T001444,P001318,U000063,5,学姐人超好，还教我怎么使用,2022-10-11 00:00:00,0
R001679,T001252,P001887,U001606,5,比预期好太多了，强烈推荐,2024-04-14 00:00:00,0
R001680,T001833,P004759,U001817,5,非常好，推荐给室友了,2024-04-25 00:00:00,0
R001681,T002101,P007539,U000698,5,良心价格，良心卖家,2023-12-02 00:00:00,0
R001682,T002963,P007461,U002891,4,总体满意，小细节还有改进空间,2024-05-28 00:00:00,0
R001683,T002133,P005076,U002932,4,东西还行，卖家也挺好说话的,2022-10-25 00:00:00,0
R001684,T002670,P005528,U000186,2,质量比预期差,2022-02-09 00:00:00,0
R001685,T001106,P001842,U002296,4,可以用，性价比还算可以,2022-11-23 00:00:00,1
R001686,T002417,P001656,U002113,5,价格实惠，质量过硬,2021-02-11 00:00:00,1
R001687,T003327,P003090,U000195,2,有点坑,2023-12-20 00:00:00,1
R001688,T003580,P005635,U000284,5,商品和描述一致，卖家很诚信！,2023-11-30 00:00:00,1
R001689,T003781,P006601,U002898,3,和预期差不多，一般般,2021-03-17 00:00:00,0
R001690,T000445,P004144,U002814,5,物品保养得很好，看得出很爱惜,2023-08-01 00:00:00,0
R001691,T001840,P004497,U000711,4,可以用，性价比还算可以,2021-10-18 00:00:00,0
R001692,T000158,P002129,U000550,3,商品还可以，没有惊喜,2023-08-28 00:00:00,0
R001693,T001901,P000950,U002126,5,良心价格，良心卖家,2024-05-20 00:00:00,0
R001694,T001528,P001489,U000125,2,和图片差距比较大,2021-03-27 00:00:00,0
R001695,T003872,P003109,U001106,2,有些小瑕疵没有提前说明,2020-09-24 00:00:00,0
R001696,T001284,P007371,U000184,4,算是比较满意的,2023-07-17 00:00:00,0
R001697,T003403,P002007,U001789,5,东西很新，几乎没怎么用过,2022-04-18 00:00:00,0
R001698,T001312,P002922,U000052,5,超级满意，卖家态度特别好,2024-04-26 00:00:00,0
R001699,T000457,P005187,U000422,5,超级满意，卖家态度特别好,2023-06-19 00:00:00,0
R001700,T001021,P000641,U000813,4,不错的购物体验，就是约见面有点麻烦,2023-02-22 00:00:00,0
R001701,T003515,P001957,U001527,5,超值，下次有需要还来,2020-11-05 00:00:00,0
R001702,T002642,P005269,U000517,4,物品基本符合描述，好评,2021-07-29 00:00:00,0
R001703,T002311,P003243,U001708,4,还不错，就是价格稍微有点高,2024-05-31 00:00:00,0
R001704,T001319,P004418,U001903,5,收到了，很好用，感谢,2022-04-03 00:00:00,1
R001705,T000898,P002643,U002004,3,有点旧了，但还能用,2021-09-21 00:00:00,0
R001706,T002214,P005220,U000377,4,总体满意，小细节还有改进空间,2020-10-31 00:00:00,0
R001707,T003602,P003258,U002968,5,比去某宝买便宜太多了，赚了,2023-05-30 00:00:00,0
R001708,T000524,P005103,U000114,3,有点失望，不过也能用,2022-07-13 00:00:00,0
R001709,T002011,P005674,U002667,4,性价比可以，物有所值,2022-11-17 00:00:00,1
R001710,T003205,P002971,U002743,4,还可以，下次可能还会来,2022-12-17 00:00:00,1
R001711,T002121,P007038,U001271,5,价格公道，东西实在，良心卖家,2022-07-19 00:00:00,0
R001712,T003219,P003038,U001612,4,还不错，就是价格稍微有点高,2024-01-04 00:00:00,0
R001713,T001079,P003915,U001153,4,总体满意，小细节还有改进空间,2022-03-28 00:00:00,0
R001714,T001034,P001931,U001337,5,物品如描述，好评,2023-02-03 00:00:00,0
R001715,T001084,P005222,U002333,5,价格公道，东西实在，良心卖家,2024-02-29 00:00:00,0
R001716,T000390,P000407,U002771,5,卖家很耐心解答问题，商品质量也好,2023-03-14 00:00:00,0
R001717,T001623,P004450,U000549,4,还不错，就是价格稍微有点高,2023-12-10 00:00:00,1
R001718,T001923,P007845,U000664,5,卖家很专业，讲解得很详细,2020-12-30 00:00:00,1
R001719,T000420,P006336,U001175,4,总体满意，小细节还有改进空间,2022-10-18 00:00:00,0
R001720,T001812,P004265,U002262,5,东西保养得非常好，点赞,2022-12-17 00:00:00,1
R001721,T003821,P006160,U000834,5,卖家很负责，交易很顺利,2021-04-26 00:00:00,0
R001722,T001171,P003544,U001385,5,东西很新，几乎没怎么用过,2022-11-04 00:00:00,0
R001723,T003195,P003636,U001729,5,比去某宝买便宜太多了，赚了,2023-02-25 00:00:00,0
R001724,T003590,P005861,U000659,5,完美，没有任何问题,2023-04-13 00:00:00,0
R001725,T000994,P005777,U001218,4,东西还行，卖家也挺好说话的,2023-03-17 00:00:00,0
R001726,T000523,P000054,U002243,5,物品如描述，好评,2022-08-10 00:00:00,0
R001727,T002635,P007009,U000613,5,超值，下次有需要还来,2023-01-08 00:00:00,0
R001728,T002292,P001827,U001424,5,物品功能完好，非常满意,2024-05-19 00:00:00,0
R001729,T003578,P002549,U001233,4,性价比可以，物有所值,2021-10-31 00:00:00,0
R001730,T001734,P005395,U001700,4,还可以，就是没有配件了,2020-11-06 00:00:00,0
R001731,T000008,P005272,U000966,2,不推荐购买,2021-02-25 00:00:00,0
R001732,T000264,P000130,U000744,4,性价比可以，物有所值,2024-05-16 00:00:00,0
R001733,T000103,P005463,U000965,3,中规中矩，没什么可说的,2022-11-06 00:00:00,0
R001734,T000343,P002938,U002632,4,东西还行，卖家也挺好说话的,2022-06-08 00:00:00,0
R001735,T001010,P002943,U002795,5,交易顺利，卖家人很好，沟通也很愉快,2021-08-20 00:00:00,0
R001736,T000589,P006796,U001438,5,很满意的一次购物,2022-03-28 00:00:00,1
R001737,T001438,P007411,U001629,5,卖家很耐心解答问题，商品质量也好,2022-01-14 00:00:00,1
R001738,T003206,P004716,U002704,5,太棒了，超出预期,2022-09-15 00:00:00,0
R001739,T002903,P003274,U001170,5,收到货很惊喜，比想象中好很多,2024-01-17 00:00:00,0
R001740,T001026,P005966,U001685,5,东西很棒，卖家人也很好,2023-05-02 00:00:00,0
R001741,T001051,P006850,U001515,3,不是特别满意，但也不算太差,2021-02-19 00:00:00,0
R001742,T003939,P006758,U002252,2,卖家态度一般，东西也就那样,2021-12-13 00:00:00,0
R001743,T001786,P001923,U000071,4,卖家挺实在的，东西也还可以,2024-06-07 00:00:00,1
R001744,T002332,P007670,U000372,5,东西很新，几乎没怎么用过,2021-08-19 00:00:00,0
R001745,T003453,P002264,U001926,5,宝贝收到了，和图片一模一样,2023-04-11 00:00:00,0
R001746,T002913,P003252,U001071,3,说不上好也说不上坏,2022-09-24 00:00:00,0
R001747,T000075,P005949,U001131,5,非常愉快的交易,2021-05-30 00:00:00,1
R001748,T003437,P003140,U000149,3,中规中矩，没什么可说的,2024-06-27 00:00:00,0
R001749,T000175,P007522,U000085,5,收到货很惊喜，比想象中好很多,2021-03-28 00:00:00,0
R001750,T002035,P000338,U002087,5,超值，下次有需要还来,2022-02-06 00:00:00,0
R001751,T002867,P003944,U001125,5,很满意的一次购物,2021-10-21 00:00:00,0
R001752,T002738,P003308,U002248,5,收到货很惊喜，比想象中好很多,2024-06-04 00:00:00,0
R001753,T001707,P002480,U000418,5,完美的交易体验，感谢卖家,2023-11-18 00:00:00,0
R001754,T002374,P006129,U000729,3,能用，但谈不上多好,2022-11-13 00:00:00,0
R001755,T002504,P001450,U000547,3,和描述有点出入，但还能接受,2021-06-07 00:00:00,0
R001756,T001545,P005532,U000109,5,太棒了，超出预期,2022-08-02 00:00:00,0
R001757,T002205,P002853,U002537,5,学姐人超好，还教我怎么使用,2021-01-20 00:00:00,0
R001758,T001630,P003106,U000779,3,说不上好也说不上坏,2023-02-19 00:00:00,1
R001759,T003647,P003661,U000850,4,功能正常，有些使用痕迹,2020-11-09 00:00:00,0
R001760,T002287,P007484,U001640,4,不错的购物体验，就是约见面有点麻烦,2023-01-30 00:00:00,0
R001761,T000371,P004980,U002428,5,卖家很耐心解答问题，商品质量也好,2023-07-07 00:00:00,0
R001762,T000267,P007575,U002877,5,物品如描述，好评,2022-06-19 00:00:00,0
R001763,T001432,P001960,U002454,3,还行吧，凑合用,2021-03-26 00:00:00,1
R001764,T002259,P002103,U000992,5,超级满意，卖家态度特别好,2023-03-17 00:00:00,0
R001765,T001373,P007113,U002505,5,性价比真的很高，捡到宝了,2021-07-21 00:00:00,1
R001766,T003880,P006907,U000560,4,总体满意，小细节还有改进空间,2021-01-30 00:00:00,0
R001767,T001776,P002317,U000594,3,能用，但谈不上多好,2022-02-22 00:00:00,0
R001768,T002520,P000845,U001604,5,良心价格，良心卖家,2022-11-21 00:00:00,0
R001769,T001241,P002737,U002987,5,物品完好无损，包装也很仔细,2022-05-15 00:00:00,0
R001770,T000693,P004821,U001691,5,比预期好太多了，强烈推荐,2023-03-10 00:00:00,0
R001771,T002717,P005225,U002638,5,质量不错，值得购买，下次还来,2023-01-10 00:00:00,1
R001772,T000312,P000455,U000509,3,能用，但谈不上多好,2022-04-02 00:00:00,0
R001773,T000467,P002033,U001417,4,满意，就是包装简单了点,2021-09-23 00:00:00,0
R001774,T003850,P004488,U002486,5,收到了，很好用，感谢,2023-04-05 00:00:00,0
R001775,T002426,P001408,U001349,4,可以，基本满足需求,2021-10-26 00:00:00,1
R001776,T003356,P000671,U001019,1,简直就是骗人的,2021-10-02 00:00:00,1
R001777,T001285,P002799,U002520,3,凑合着用吧，毕竟是二手的,2023-11-30 00:00:00,1
R001778,T001469,P003874,U001307,5,物品完好无损，包装也很仔细,2022-11-17 00:00:00,1
R001779,T000068,P003984,U000234,5,成色很好，物超所值，非常满意,2022-09-18 00:00:00,0
R001780,T000316,P001086,U002996,5,学姐人超好，还教我怎么使用,2021-01-16 00:00:00,0
R001781,T001078,P001255,U001890,5,太棒了，超出预期,2021-10-31 00:00:00,0
R001782,T001900,P000810,U002359,4,卖家挺实在的，东西也还可以,2022-05-10 00:00:00,0
R001783,T000620,P003033,U001094,5,很满意的一次购物,2023-05-02 00:00:00,0
R001784,T003014,P005632,U000684,4,还行，符合二手的标准,2021-11-07 00:00:00,0
R001785,T001502,P001343,U001132,5,满意满意，五星好评,2023-01-31 00:00:00,0
R001786,T002041,P001864,U002399,5,价格实惠，质量过硬,2020-11-19 00:00:00,0
R001787,T000623,P002251,U001333,5,质量不错，值得购买，下次还来,2024-06-24 00:00:00,0
R001788,T000285,P003316,U000341,5,非常棒的购物体验，五星好评,2023-10-20 00:00:00,1
R001789,T002442,P002622,U001148,4,总体满意，小细节还有改进空间,2021-08-15 00:00:00,0
R001790,T001195,P000423,U001277,5,东西不错，性价比超高，推荐购买,2021-03-21 00:00:00,0
R001791,T003790,P002061,U002210,5,比去某宝买便宜太多了，赚了,2022-03-07 00:00:00,1
R001792,T001375,P005420,U001034,5,同校交易就是方便，当面验货放心,2022-01-18 00:00:00,0
R001793,T002455,P005740,U000979,4,功能正常，有些使用痕迹,2020-09-15 00:00:00,1
R001794,T001756,P000766,U000633,5,东西很棒，卖家人也很好,2022-01-08 00:00:00,1
R001795,T003713,P007570,U002296,5,物品功能完好，非常满意,2022-04-13 00:00:00,0
R001796,T003035,P003935,U002313,5,学长人很好，还送了配件,2021-01-14 00:00:00,0
R001797,T000530,P005510,U000376,1,东西有很大问题，卖家态度还不好,2023-11-15 00:00:00,0
R001798,T001486,P001860,U000934,5,比预期好太多了，强烈推荐,2023-12-19 00:00:00,0
R001799,T001200,P000198,U000152,3,能用，但谈不上多好,2023-02-22 00:00:00,0
R001800,T002172,P002087,U000354,5,太棒了，超出预期,2022-11-28 00:00:00,0
R001801,T000962,P006159,U000085,3,还行吧，凑合用,2022-03-08 00:00:00,0
R001802,T003292,P001340,U001243,5,学姐人超好，还教我怎么使用,2022-12-17 00:00:00,0
R001803,T001176,P003537,U000956,3,能用，但谈不上多好,2022-10-14 00:00:00,0
R001804,T001832,P004806,U001767,4,挺好的，虽然不是全新但很值,2023-09-28 00:00:00,0
R001805,T003016,P002607,U002626,5,卖家很专业，讲解得很详细,2023-07-17 00:00:00,0
R001806,T003730,P002901,U000642,4,还行，符合二手的标准,2024-04-15 00:00:00,0
R001807,T001316,P002630,U000466,4,总体满意，小细节还有改进空间,2024-05-09 00:00:00,1
R001808,T001362,P007511,U000167,4,卖家态度好，商品也还行,2024-06-19 00:00:00,1
R001809,T001961,P006916,U001776,5,东西不错，性价比超高，推荐购买,2020-10-31 00:00:00,0
R001810,T000754,P006557,U002901,5,价格实惠，质量过硬,2021-01-14 00:00:00,0
R001811,T000975,P000080,U000444,5,物流很快，商品质量也很好,2023-01-03 00:00:00,1
R001812,T001568,P006715,U002472,5,比去某宝买便宜太多了，赚了,2023-09-21 00:00:00,0
R001813,T002579,P003689,U000260,5,宝贝收到了，和图片一模一样,2023-08-07 00:00:00,1
R001814,T001101,P007579,U002402,5,卖家很专业，讲解得很详细,2021-08-14 00:00:00,0
R001815,T000315,P007200,U002259,5,超值，下次有需要还来,2021-06-12 00:00:00,0
R001816,T000263,P007952,U002001,5,非常愉快的交易,2020-11-01 00:00:00,0
R001817,T003695,P007468,U002459,5,良心价格，良心卖家,2022-01-10 00:00:00,1
R001818,T000153,P000951,U002132,5,物品保养得很好，看得出很爱惜,2023-10-04 00:00:00,0
R001819,T002056,P006689,U000978,5,成色很好，物超所值，非常满意,2024-04-03 00:00:00,0
R001820,T003615,P007455,U001550,5,卖家很靠谱，约的时间地点都很准时,2022-11-25 00:00:00,0
R001821,T002124,P007828,U001764,5,学姐人超好，还教我怎么使用,2024-01-24 00:00:00,1
R001822,T003053,P006898,U001215,5,成色很好，物超所值，非常满意,2022-05-22 00:00:00,0
R001823,T001048,P002949,U001438,3,东西一般，但价格还行,2023-02-17 00:00:00,1
R001824,T003862,P007614,U002509,5,物品成色比描述的还好,2021-05-17 00:00:00,0
R001825,T003392,P001794,U000791,4,不错，就是有点旧,2024-05-06 00:00:00,0
R001826,T001647,P007676,U001646,5,质量不错，值得购买，下次还来,2023-12-19 00:00:00,1
R001827,T003941,P002333,U002575,5,物品功能完好，非常满意,2022-10-21 00:00:00,0
R001828,T002064,P007439,U000759,5,非常好，推荐给室友了,2023-12-23 00:00:00,0
R001829,T003049,P000856,U001180,5,太棒了，超出预期,2023-01-21 00:00:00,0
R001830,T001938,P003785,U002443,5,卖家诚信，商品优质,2024-06-19 00:00:00,0
R001831,T000331,P007359,U002852,5,物品功能完好，非常满意,2022-04-13 00:00:00,0
R001832,T003577,P007741,U000800,5,良心价格，良心卖家,2021-11-22 00:00:00,0
R001833,T002037,P004089,U000445,5,太棒了，超出预期,2021-10-30 00:00:00,0
R001834,T003782,P005527,U002817,5,物品成色比描述的还好,2022-11-07 00:00:00,0
R001835,T000691,P001612,U002198,5,满意满意，五星好评,2021-04-13 00:00:00,1
R001836,T002611,P005943,U001542,5,超值，下次有需要还来,2022-04-12 00:00:00,0
R001837,T000630,P000613,U002803,5,物品成色比描述的还好,2024-01-14 00:00:00,1
R001838,T001710,P003174,U001299,5,收到了，很好用，感谢,2022-10-09 00:00:00,1
R001839,T000137,P003184,U002099,5,东西很棒，卖家人也很好,2023-01-02 00:00:00,0
R001840,T001868,P007864,U002048,4,基本满意，就是外观有点旧,2022-01-10 00:00:00,0
R001841,T000015,P007267,U000832,5,超级满意，卖家态度特别好,2021-12-31 00:00:00,0
R001842,T001965,P000236,U000348,5,成色很好，物超所值，非常满意,2020-12-23 00:00:00,0
R001843,T000046,P002157,U002445,5,卖家很耐心解答问题，商品质量也好,2021-07-05 00:00:00,0
R001844,T002330,P004782,U001638,4,还不错，就是价格稍微有点高,2022-01-18 00:00:00,1
